id,name,level_name,year,division_id
12868,Russian Philology (Russian Language and Literature),bachelor studies,2021,605
11909,Russian Philology (Russian Language and Literature),bachelor studies,2020,605
11062,Russian Philology (Russian Language and Literature),bachelor studies,2019,605
9987,Russian Philology (Russian Language and Literature),bachelor studies,2018,605
11310,Polish,bachelor studies,2019,605
12973,Portuguese,bachelor studies,2021,605
11070,Portuguese,bachelor studies,2019,605
15170,"Applied, Computer  and Computational Linguistics (English)",bachelor studies,2023,605
13985,"Applied, Computer  and Computational Linguistics (English)",bachelor studies,2022,605
12941,"Applied, Computer  and Computational Linguistics (English)",bachelor studies,2021,605
12023,"Applied, Computer  and Computational Linguistics (English)",bachelor studies,2020,605
11291,"Applied, Computer  and Computational Linguistics (English)",bachelor studies,2019,605
10271,"Applied, Computer  and Computational Linguistics (English)",bachelor studies,2018,605
12094,Romanian,bachelor studies,2020,605
15151,Russian as a Foreign Language,bachelor studies,2023,605
13929,Russian as a Foreign Language,bachelor studies,2022,605
12892,Russian as a Foreign Language,bachelor studies,2021,605
11950,Russian as a Foreign Language,bachelor studies,2020,605
11317,Russian as a Foreign Language,bachelor studies,2019,605
9984,Russian as a Foreign Language,bachelor studies,2018,605
15132,Serbian,bachelor studies,2023,605
15224,Comparative-Historical Linguistics,bachelor studies,2023,605
14118,Comparative-Historical Linguistics,bachelor studies,2022,605
12991,Comparative-Historical Linguistics,bachelor studies,2021,605
15134,Theoretical and Experimental Linguistics (English),bachelor studies,2023,605
13882,Theoretical and Experimental Linguistics (English),bachelor studies,2022,605
12876,Theoretical and Experimental Linguistics (English),bachelor studies,2021,605
11916,Theoretical and Experimental Linguistics (English),bachelor studies,2020,605
11298,Theoretical and Experimental Linguistics (English),bachelor studies,2019,605
9974,Theoretical and Experimental Linguistics (English),bachelor studies,2018,605
11951,Theory and Methods of Teaching Foreign Languages and Cultures (English),bachelor studies,2020,605
9963,Theory and Methods of Teaching Foreign Languages and Cultures (English),bachelor studies,2018,605
11219,Theory and Methods of Teaching Foreign Languages and Cultures (German),bachelor studies,2019,605
15135,Theory and Practice of Intercultural Communication (English),bachelor studies,2023,605
13883,Theory and Practice of Intercultural Communication (English),bachelor studies,2022,605
12877,Theory and Practice of Intercultural Communication (English),bachelor studies,2021,605
11917,Theory and Practice of Intercultural Communication (English),bachelor studies,2020,605
11169,Theory and Practice of Intercultural Communication (English),bachelor studies,2019,605
10003,Theory and Practice of Intercultural Communication (English),bachelor studies,2018,605
9979,Translation Theory and Cross-Linguistic Communication,bachelor studies,2018,605
12095,Finnish,bachelor studies,2020,605
15197,French,bachelor studies,2023,605
14045,French,bachelor studies,2022,605
12976,French,bachelor studies,2021,605
12070,French,bachelor studies,2020,605
11289,French,bachelor studies,2019,605
15198,Swedish,bachelor studies,2023,605
12977,Swedish,bachelor studies,2021,605
11211,Swedish,bachelor studies,2019,605
11271,Estonian,bachelor studies,2019,605
11952,Languages of the Bible,bachelor studies,2020,605
9998,Languages of the Bible,bachelor studies,2018,605
14996,Accelerator of International Supplementary Education Programmes: Russian and Not Only,additional educational programmes based on bachelor studies,2022,605
15747,Topical Issues of the Philological Studies: Academic and Applied Aspects,additional educational programmes based on bachelor studies,2022,605
14964,Introduction to Computational Linguistics,additional educational programmes based on bachelor studies,2022,605
15028,Artificial Intelligence and Speech Technologies,additional educational programmes based on bachelor studies,2022,605
14216,Artificial Intelligence and Speech Technologies,additional educational programmes based on bachelor studies,2021,605
14263,"Language Testing:  Methodology  of Testing:  TORFL-II, TORFL-III, TORFL-IV, Testing for citizenship, Integral exam of Russian Language, history of Russia, basic knowledge of law",additional educational programmes based on bachelor studies,2022,605
14262,"Language Testing: Procedure and methodology Elementary, Basic Levels, TORFL-I, TORFL-II (assessment), Testing for citizenship, Integral exam of Russian Language, history of Russia, basic knowledge of law",additional educational programmes based on bachelor studies,2022,605
13558,"Language Testing: Procedure and methodology Elementary, Basic Levels, TORFL-I, TORFL-II (assessment), Testing for citizenship, Integral exam of Russian Language, history of Russia, basic knowledge of law",additional educational programmes based on bachelor studies,2021,605
14892,"Methods of organizing and conducting the Test of Russian as a Foreign Language, Russian history and the fundamentals of legislation of the Russian Federation",additional educational programmes based on bachelor studies,2022,605
14178,"Methods of organizing and conducting the Test of Russian as a Foreign Language, Russian history and the fundamentals of legislation of the Russian Federation",additional educational programmes based on bachelor studies,2021,605
14435,Teaching Methodology of Russian as a Foreign Language: Fundamentals of Linguistics,additional educational programmes based on bachelor studies,2022,605
13430,Teaching Methodology of Russian as a Foreign Language: Fundamentals of Linguistics,additional educational programmes based on bachelor studies,2021,605
13388,Online RCT Lesson as a Special Form of Educational Communication,additional educational programmes based on bachelor studies,2021,605
14886,Practical Aspects of Teaching Russian as a Foreign Language: Pre-university Stage,additional educational programmes based on bachelor studies,2022,605
13819,Practical Aspects of Teaching Russian as a Foreign Language: Pre-university Stage,additional educational programmes based on bachelor studies,2021,605
14915,Teaching Russian as a Foreign Language,additional educational programmes based on bachelor studies,2022,605
13516,Teaching Russian as a Foreign Language,additional educational programmes based on bachelor studies,2021,605
15573,Teaching Russian as a Foreign Language in Turkey. Levels A0-B2,additional educational programmes based on bachelor studies,2022,605
13560,"Improving the Tester's Skills in the TORFL System: Theory, Testing Practice, Preparation for Testing Testing in Teaching Russian to Migrants",additional educational programmes based on bachelor studies,2021,605
15663,"A Modern Way of Teaching Russian as a Foreign Language: a Lesson, a Game and Testing",additional educational programmes based on bachelor studies,2022,605
14893,Modern Teacher of Russian as a Foreign Language,additional educational programmes based on bachelor studies,2022,605
13828,Modern Teacher of Russian as a Foreign Language,additional educational programmes based on bachelor studies,2021,605
14331,Modern Textbook on Russian as a Foreign Language: Modeling Technology,additional educational programmes based on bachelor studies,2022,605
14968,"Testing of Russian as a Foreign Language for school students at SPbU: from ""Oral Communicative Skills"" to C1",additional educational programmes based on bachelor studies,2022,605
16205,Phonetic Annotation of Speech Material,additional educational programmes based on bachelor studies,2023,605
15691,Russian Language Tester’s School,additional educational programmes based on bachelor studies,2022,605
14895,Preparatory Nine Month Course of English for High School Students. National State Exam,additional educational programmes based on basic general education,2022,605
13692,Preparatory Nine Month Course of English for High School Students. National State Exam,additional educational programmes based on basic general education,2021,605
14909,Nine-month Preparatory  Course of Russian Literature for High School Students National State Exam,additional educational programmes based on basic general education,2022,605
13694,Nine-month Preparatory  Course of Russian Literature for High School Students National State Exam,additional educational programmes based on basic general education,2021,605
14908,Nine-month Preparatory Course of Russian for High School Students National State Exam,additional educational programmes based on basic general education,2022,605
13693,Nine-month Preparatory Course of Russian for High School Students National State Exam,additional educational programmes based on basic general education,2021,605
13449,Winter Shcool of Russian as a Foreigen Language,additional educational programmes based on basic general education,2021,605
16099,Preparatory Course for the Unified State Exam (USE) in English (8 Months),additional educational programmes based on basic general education,2023,605
16113,Preparatory Course for the Unified State Exam (USE) in Russian Literature (4 Months),additional educational programmes based on basic general education,2023,605
16114,Preparatory Course for the Unified State Exam (USE) in Russian Literature (8 Months),additional educational programmes based on basic general education,2023,605
16116,Preparatory Course for the Unified State Exam (USE) in Russian (8 Months),additional educational programmes based on basic general education,2023,605
14896,Preparatory Five Month Course of English for High School Students. National State Exam,additional educational programmes based on basic general education,2022,605
13695,Preparatory Five Month Course of English for High School Students. National State Exam,additional educational programmes based on basic general education,2021,605
13697,Preparatory Refreshing Five Month Course of Russian Literature for High School Students National State Exam,additional educational programmes based on basic general education,2021,605
15650,General English. Intensive Course,additional educational programmes based on secondary (complete) general education,2022,605
14336,General English. Intensive Course,additional educational programmes based on secondary (complete) general education,2021,605
15713,Modern English. General Course,additional educational programmes based on secondary (complete) general education,2023,605
14787,Modern English. General Course,additional educational programmes based on secondary (complete) general education,2022,605
13620,Modern English. General Course,additional educational programmes based on secondary (complete) general education,2021,605
12308,Modern English. General Course,additional educational programmes based on secondary (complete) general education,2020,605
14937,Modern Spanish. General Course,additional educational programmes based on secondary (complete) general education,2022,605
13623,Modern Spanish. General Course,additional educational programmes based on secondary (complete) general education,2021,605
14962,Russian Literature from the 1990s to the 2010s: History and Theory,additional educational programmes based on secondary (complete) general education,2022,605
14963,Contemporary Russian Theatre: Tendencies and Movements,additional educational programmes based on secondary (complete) general education,2022,605
15589,Russian for Foreign Citizens. Level A2,additional educational programmes based on secondary (complete) general education,2022,605
14239,Russian for English Speaking Students (Beginners A1),additional educational programmes based on secondary (complete) general education,2022,605
13182,The Literature of Russia and France: An Alternate Glance,master studies,2021,605
13720,Russian  as  a Foreign Language for Mathematicians,additional educational programmes based on secondary (complete) general education,2021,605
15641,Russian as a Foreign Language. General Course,additional educational programmes based on secondary (complete) general education,2023,605
14232,Russian as a Foreign Language. General Course,additional educational programmes based on secondary (complete) general education,2022,605
13417,Russian as a Foreign Language. General Course,additional educational programmes based on secondary (complete) general education,2021,605
12525,Russian as a Foreign Language. General Course,additional educational programmes based on secondary (complete) general education,2020,605
14237,Contemporary Russian Literature,additional educational programmes based on secondary (complete) general education,2022,605
13626,Modern Finnish. General Course,additional educational programmes based on secondary (complete) general education,2021,605
14936,Modern French. General Course,additional educational programmes based on secondary (complete) general education,2022,605
14449,Business Russian Language for State Employees,additional educational programmes based on non-university level higher education,2022,605
14480,Business Russian language for state employees. Express Course,additional educational programmes based on non-university level higher education,2022,605
15619,Specifics of Teaching Russian as a Foreign or Second Language and Russian Literature in School and at University,additional educational programmes based on non-university level higher education,2022,605
14789,English for young learners,additional education of children,2022,605
13698,English for young learners,additional education of children,2021,605
14236,Russian Language Summer School at Saint Petersburg State University,additional education of children,2022,605
13428,Russian Language Summer School at Saint Petersburg State University,additional education of children,2021,605
15337,German as a Foreign Language and Intercultural Dialogue,master studies,2023,605
14103,German as a Foreign Language and Intercultural Dialogue,master studies,2022,605
13218,German as a Foreign Language and Intercultural Dialogue,master studies,2021,605
12269,German as a Foreign Language and Intercultural Dialogue,master studies,2020,605
15345,Intercultural Communication: A German-Russian Dialogue,master studies,2023,605
14129,Intercultural Communication: A German-Russian Dialogue,master studies,2022,605
15311,Byzantine and Neo-Hellenic Philology,master studies,2023,605
14046,Byzantine and Neo-Hellenic Philology,master studies,2022,605
15293,Germany and Eastern Europe in the context of cross-language and cross-cultural interaction,master studies,2023,605
13986,Germany and Eastern Europe in the context of cross-language and cross-cultural interaction,master studies,2022,605
13122,Germany and Eastern Europe in the context of cross-language and cross-cultural interaction,master studies,2021,605
12210,Germany and Eastern Europe in the context of cross-language and cross-cultural interaction,master studies,2020,605
15312,English Discourse and Variability,master studies,2023,605
14051,English Discourse and Variability,master studies,2022,605
13173,English Discourse and Variability,master studies,2021,605
12237,English Discourse and Variability,master studies,2020,605
15285,Innovative Technologies in Translation: French/ Spanish/ Italian (in French/ Spanish/ Italian),master studies,2023,605
13964,Innovative Technologies in Translation: French/ Spanish/ Italian (in French/ Spanish/ Italian),master studies,2022,605
13102,Innovative Technologies in Translation: French/ Spanish/ Italian (in French/ Spanish/ Italian),master studies,2021,605
12188,Innovative Technologies in Translation: French/ Spanish/ Italian (in French/ Spanish/ Italian),master studies,2020,605
15347,Artificial Intelligence in Speech Technologies,master studies,2023,605
13813,Artificial Intelligence in Speech Technologies,master studies,2022,605
15315,Classical Philology and Ancient Greek and Roman Tradition in the World Culture,master studies,2023,605
14055,Classical Philology and Ancient Greek and Roman Tradition in the World Culture,master studies,2022,605
13177,Classical Philology and Ancient Greek and Roman Tradition in the World Culture,master studies,2021,605
12240,Classical Philology and Ancient Greek and Roman Tradition in the World Culture,master studies,2020,605
15316,Computer and Applied Linguistics,master studies,2023,605
14056,Computer and Applied Linguistics,master studies,2022,605
13178,Computer and Applied Linguistics,master studies,2021,605
12241,Computer and Applied Linguistics,master studies,2020,605
15303,Linguistics of the English-language Sociopolitical Discourse,master studies,2023,605
14014,Linguistics of the English-language Sociopolitical Discourse,master studies,2022,605
13145,Linguistics of the English-language Sociopolitical Discourse,master studies,2021,605
11856,Linguistics of the English-language Sociopolitical Discourse,master studies,2020,605
15317,Linguistic Aspects of Scandinavian and Dutch Studies,master studies,2023,605
14059,Linguistic Aspects of Scandinavian and Dutch Studies,master studies,2022,605
13181,Linguistic Aspects of Scandinavian and Dutch Studies,master studies,2021,605
12243,Linguistic Aspects of Scandinavian and Dutch Studies,master studies,2020,605
15369,Linguistic providing of Civil Service,master studies,2023,605
15286,Cultural Linguistics of Great Britain and the USA,master studies,2023,605
13965,Cultural Linguistics of Great Britain and the USA,master studies,2022,605
13103,Cultural Linguistics of Great Britain and the USA,master studies,2021,605
12189,Cultural Linguistics of Great Britain and the USA,master studies,2020,605
15366,"Literature in Film, Multimedia, and Theatre",master studies,2023,605
15270,Foreign Literatures and Cultures,master studies,2023,605
13941,Foreign Literatures and Cultures,master studies,2022,605
13053,Foreign Literatures and Cultures,master studies,2021,605
12147,Foreign Literatures and Cultures,master studies,2020,605
15318,The Literature of Russia and France: An Alternate Glance,master studies,2023,605
14060,The Literature of Russia and France: An Alternate Glance,master studies,2022,605
12244,The Literature of Russia and France: An Alternate Glance,master studies,2020,605
15338,Creative Writing,master studies,2023,605
14104,Creative Writing,master studies,2022,605
13219,Creative Writing,master studies,2021,605
12270,Creative Writing,master studies,2020,605
14034,Literary Translation,master studies,2022,605
13165,Literary Translation,master studies,2021,605
12231,Literary Translation,master studies,2020,605
12228,Intercultural Communication: German-Russian Dialogue,master studies,2020,605
13121,General and Applied Phonetics,master studies,2021,605
12209,General and Applied Phonetics,master studies,2020,605
15367,Translation for Public Service,master studies,2023,605
15368,Saint-Petersburg School of Literary Translation,master studies,2023,605
14070,Romance Languages,master studies,2022,605
13196,Romance Languages,master studies,2021,605
12252,Romance Languages,master studies,2020,605
15269,Russian Literature,master studies,2023,605
13940,Russian Literature,master studies,2022,605
13052,Russian Literature,master studies,2021,605
12146,Russian Literature,master studies,2020,605
15273,Russian,master studies,2023,605
13945,Russian,master studies,2022,605
13057,Russian,master studies,2021,605
12151,Russian,master studies,2020,605
15656,Russian Language and Literature,master studies,2023,605
14242,Russian Language and Literature,master studies,2022,605
13303,Russian Language and Literature,master studies,2021,605
15274,Russian Language and Russian Culture in the Aspect of Teaching Russian as Foreign Language,master studies,2023,605
13946,Russian Language and Russian Culture in the Aspect of Teaching Russian as Foreign Language,master studies,2022,605
13058,Russian Language and Russian Culture in the Aspect of Teaching Russian as Foreign Language,master studies,2021,605
12152,Russian Language and Russian Culture in the Aspect of Teaching Russian as Foreign Language,master studies,2020,605
15370,Russian as a second language and Instructional Design for Transcultural Projects,master studies,2023,605
15292,Simultaneous Translation (English),master studies,2023,605
13984,Simultaneous Translation (English),master studies,2022,605
13120,Simultaneous Translation (English),master studies,2021,605
12208,Simultaneous Translation (English),master studies,2020,605
13147,Simultaneous Translation (German),master studies,2021,605
15324,Slavonic Languages and Literatures,master studies,2023,605
14072,Slavonic Languages and Literatures,master studies,2022,605
13198,Slavonic Languages and Literatures,master studies,2021,605
12254,Slavonic Languages and Literatures,master studies,2020,605
15275,Theory and History of Language and European Languages,master studies,2023,605
13947,Theory and History of Language and European Languages,master studies,2022,605
13059,Theory and History of Language and European Languages,master studies,2021,605
12153,Theory and History of Language and European Languages,master studies,2020,605
15276,Theory of Teaching Foreign Languages and Intercultural Communication,master studies,2023,605
13948,Theory of Teaching Foreign Languages and Intercultural Communication,master studies,2022,605
13060,Theory of Teaching Foreign Languages and Intercultural Communication,master studies,2021,605
12154,Theory of Teaching Foreign Languages and Intercultural Communication,master studies,2020,605
14106,Translation Theory and Cross-Lingual Communication (German),master studies,2022,605
12272,Translation Theory and Cross-Lingual Communication (German),master studies,2020,605
15271,Linguistic Fundamentals of Editing and Criticism,master studies,2023,605
13942,Linguistic Fundamentals of Editing and Criticism,master studies,2022,605
13054,Linguistic Fundamentals of Editing and Criticism,master studies,2021,605
12148,Linguistic Fundamentals of Editing and Criticism,master studies,2020,605
15359,Digital Technologies in Linguistic,master studies,2023,605
15289,Legal Linguistics,master studies,2023,605
13976,Legal Linguistics,master studies,2022,605
13115,Legal Linguistics,master studies,2021,605
11849,Legal Linguistics,master studies,2020,605
15283,Legal Translation,master studies,2023,605
13959,Legal Translation,master studies,2022,605
13098,Legal Translation,master studies,2021,605
12185,Legal Translation,master studies,2020,605
15331,Language and Communication (in German),master studies,2023,605
14083,Language and Communication (in German),master studies,2022,605
13210,Language and Communication (in German),master studies,2021,605
11876,Language and Communication (in German),master studies,2020,605
12956,Biblical Studies,Aspirantura Programme,2021,605
12946,Linguistics,Aspirantura Programme,2021,605
12029,Linguistics,Aspirantura Programme,2020,605
10976,Linguistics,Aspirantura Programme,2019,605
12945,Literary Criticism,Aspirantura Programme,2021,605
12028,Literary Criticism,Aspirantura Programme,2020,605
10942,Literary Criticism,Aspirantura Programme,2019,605
11215,Jewish Culture,bachelor studies,2019,606
15081,Conflictology,bachelor studies,2023,606
13879,Conflictology,bachelor studies,2022,606
12873,Conflictology,bachelor studies,2021,606
11913,Conflictology,bachelor studies,2020,606
11189,Conflictology,bachelor studies,2019,606
9982,Conflictology,bachelor studies,2018,606
12096,Italian Culture,bachelor studies,2020,606
12992,Chinese Culture,bachelor studies,2021,606
15079,Cultural Studies,bachelor studies,2023,606
13877,Cultural Studies,bachelor studies,2022,606
9995,Cultural Studies,bachelor studies,2018,606
15054,Museology and Conservation of Cultural and Natural Heritage Sites,bachelor studies,2023,606
13862,Museology and Conservation of Cultural and Natural Heritage Sites,bachelor studies,2022,606
12845,Museology and Conservation of Cultural and Natural Heritage Sites,bachelor studies,2021,606
11886,Museology and Conservation of Cultural and Natural Heritage Sites,bachelor studies,2020,606
11086,Museology and Conservation of Cultural and Natural Heritage Sites,bachelor studies,2019,606
10341,Museology and Conservation of Cultural and Natural Heritage Sites,bachelor studies,2018,606
11166,Applied Ethics,bachelor studies,2019,606
15080,Religious Studies,bachelor studies,2023,606
13878,Religious Studies,bachelor studies,2022,606
12872,Religious Studies,bachelor studies,2021,606
11912,Religious Studies,bachelor studies,2020,606
11132,Religious Studies,bachelor studies,2019,606
9971,Religious Studies,bachelor studies,2018,606
15068,Philosophy,bachelor studies,2023,606
13869,Philosophy,bachelor studies,2022,606
12860,Philosophy,bachelor studies,2021,606
12118,Philosophy,bachelor studies,2020,606
11017,Philosophy,bachelor studies,2019,606
10005,Philosophy,bachelor studies,2018,606
14966,General Mediator,additional educational programmes based on bachelor studies,2022,606
13647,General Mediator,additional educational programmes based on bachelor studies,2021,606
14523,Mediation in Conflict Resolution. Basic Course,additional educational programmes based on bachelor studies,2022,606
13633,Mediation in Conflict Resolution. Basic Course,additional educational programmes based on bachelor studies,2021,606
15218,Axiology of Russian Culture,master studies,2023,606
14111,Axiology of Russian Culture,master studies,2022,606
13225,Axiology of Russian Culture,master studies,2021,606
12277,Axiology of Russian Culture,master studies,2020,606
15156,Visual Technology in Museums,master studies,2023,606
13960,Visual Technology in Museums,master studies,2022,606
13099,Visual Technology in Museums,master studies,2021,606
12186,Visual Technology in Museums,master studies,2020,606
15204,Conflict Management,master studies,2023,606
14057,Conflict Management,master studies,2022,606
13179,Conflict Management,master studies,2021,606
12075,Conflict Management,master studies,2020,606
15235,The Culture of the Digital Society,master studies,2023,606
14155,The Culture of the Digital Society,master studies,2022,606
15146,Applied Ethics,master studies,2023,606
13918,Applied Ethics,master studies,2022,606
13031,Applied Ethics,master studies,2021,606
15145,Religious Studies,master studies,2023,606
13917,Religious Studies,master studies,2022,606
12133,Religious Studies,master studies,2020,606
15172,Russian Culture (in English),master studies,2023,606
13124,Russian Culture (in English),master studies,2021,606
12285,Russian Culture (in English),master studies,2020,606
14075,Philosophical Dialogue between Russia and France,master studies,2022,606
13201,Philosophical Dialogue between Russia and France,master studies,2021,606
12255,Philosophical Dialogue between Russia and France,master studies,2020,606
15217,Current Philosophical Discourse,master studies,2023,606
14110,Current Philosophical Discourse,master studies,2022,606
13224,Current Philosophical Discourse,master studies,2021,606
12276,Current Philosophical Discourse,master studies,2020,606
12949,Jewish Classical Religious Sources,Aspirantura Programme,2021,606
10927,Jewish Classical Religious Sources,Aspirantura Programme,2020,606
10925,Jewish Classical Religious Texts,Aspirantura Programme,2019,606
12955,Conflictology,Aspirantura Programme,2021,606
12046,Conflictology,Aspirantura Programme,2020,606
10905,Conflictology,Aspirantura Programme,2019,606
12930,Cultural Studies,Aspirantura Programme,2021,606
12010,Cultural Studies,Aspirantura Programme,2020,606
10962,Cultural Studies,Aspirantura Programme,2019,606
12928,"Philosophy, Ethics and Religious Studies",Aspirantura Programme,2021,606
12008,"Philosophy, Ethics and Religious Studies",Aspirantura Programme,2020,606
10971,"Philosophy, Ethics and Religious Studies",Aspirantura Programme,2019,606
15121,Chemical Materials Science,bachelor studies,2023,607
13860,Chemical Materials Science,bachelor studies,2022,607
12987,Chemical Materials Science,bachelor studies,2021,607
15060,Chemistry,bachelor studies,2023,607
13840,Chemistry,bachelor studies,2022,607
12852,Chemistry,bachelor studies,2021,607
11893,Chemistry,bachelor studies,2020,607
11055,Chemistry,bachelor studies,2019,607
10015,Chemistry,bachelor studies,2018,607
11894,"Chemistry, Physics and Material Mechanics",bachelor studies,2020,607
11254,"Chemistry, Physics and Material Mechanics",bachelor studies,2019,607
10019,"Chemistry, Physics and Material Mechanics",bachelor studies,2018,607
14271,Atomic Optical Spectral Analysis,additional educational programmes based on bachelor studies,2022,607
13451,Atomic Optical Spectral Analysis,additional educational programmes based on bachelor studies,2021,607
13350,Methods for Petroleum and Petroleum Products Quality Control,additional educational programmes based on bachelor studies,2021,607
13349,Metrological Support jf Analytical Procedures,additional educational programmes based on bachelor studies,2021,607
14281,X-ray spectroscopy analysis,additional educational programmes based on bachelor studies,2022,607
13348,X-ray spectroscopy analysis,additional educational programmes based on bachelor studies,2021,607
15760,Technique and Practice of Chromatographic Analysis,additional educational programmes based on bachelor studies,2023,607
14273,Technique and Practice of Chromatographic Analysis,additional educational programmes based on bachelor studies,2022,607
13351,Technique and Practice of Chromatographic Analysis,additional educational programmes based on bachelor studies,2021,607
13234,Financial Economics,master studies,2021,608
14274,Physical and physical-chemical methods and instrumentation of quantitative chemical analysis,additional educational programmes based on bachelor studies,2022,607
13352,Physical and physical-chemical methods and instrumentation of quantitative chemical analysis,additional educational programmes based on bachelor studies,2021,607
14775,Chemical Analysis of Precious Metals and Their Alloys,additional educational programmes based on bachelor studies,2021,607
14512,Preparatory courses in chemistry,additional educational programmes based on basic general education,2022,607
13354,Preparatory courses in chemistry,additional educational programmes based on basic general education,2021,607
15993,Preparation for the Unified State Exam in Chemistry (8 Months),additional educational programmes based on basic general education,2023,607
14284,An Increased Level of Complexity the Solution of Problems in Chemistry for the Unified State Exam,additional educational programmes based on basic general education,2022,607
13728,An Increased Level of Complexity the Solution of Problems in Chemistry for the Unified State Exam,additional educational programmes based on basic general education,2021,607
14171,Labor Safety at Chemical Industry Facilities and in a Chemical Laboratory,additional educational programmes based on non-university level higher education,2021,607
14897,Electrochemical power sources,additional educational programmes based on non-university level higher education,2022,607
15240,Materials of high tecnologies,master studies,2023,607
13991,Fundamental and Applied Aspects of Nanomaterials and Nanotechnologies,master studies,2022,607
13125,Fundamental and Applied Aspects of Nanomaterials and Nanotechnologies,master studies,2021,607
12030,Fundamental and Applied Aspects of Nanomaterials and Nanotechnologies,master studies,2020,607
15141,Chemistry,master studies,2023,607
13901,Chemistry,master studies,2022,607
13011,Chemistry,master studies,2021,607
11937,Chemistry,master studies,2020,607
15241,Digital Technologies in Chemistry,master studies,2023,607
12902,Chemistry,Aspirantura Programme,2021,607
11982,Chemistry,Aspirantura Programme,2020,607
10950,Chemistry,Aspirantura Programme,2019,607
10266,Chemistry,Aspirantura Programme,2018,607
15137,Business Informatics,bachelor studies,2023,608
13892,Business Informatics,bachelor studies,2022,608
12886,Business Informatics,bachelor studies,2021,608
11926,Business Informatics,bachelor studies,2020,608
11082,Business Informatics,bachelor studies,2019,608
10071,Business Informatics,bachelor studies,2018,608
15157,Personnel Management,bachelor studies,2023,608
13962,Personnel Management,bachelor studies,2022,608
12893,Personnel Management,bachelor studies,2021,608
11969,Personnel Management,bachelor studies,2020,608
11283,Personnel Management,bachelor studies,2019,608
10027,Personnel Management,bachelor studies,2018,608
15136,Economics,bachelor studies,2023,608
13891,Economics,bachelor studies,2022,608
12885,Economics,bachelor studies,2021,608
11925,Economics,bachelor studies,2020,608
11236,Economics,bachelor studies,2019,608
10040,Economics,bachelor studies,2018,608
15173,Economics (with Advanced Study of the Economy of China and the Chinese Language),bachelor studies,2023,608
13996,Economics (with Advanced Study of the Economy of China and the Chinese Language),bachelor studies,2022,608
12947,Economics (with Advanced Study of the Economy of China and the Chinese Language),bachelor studies,2021,608
12035,Economics (with Advanced Study of the Economy of China and the Chinese Language),bachelor studies,2020,608
11085,Economics (with Advanced Study of the Economy of China and the Chinese Language),bachelor studies,2019,608
10052,Economics (with Advanced Study of the Economy of China and the Chinese Language),bachelor studies,2018,608
15166,Economic and Mathematical Methods,bachelor studies,2023,608
13978,Economic and Mathematical Methods,bachelor studies,2022,608
12939,Economic and Mathematical Methods,bachelor studies,2021,608
12020,Economic and Mathematical Methods,bachelor studies,2020,608
11022,Economic and Mathematical Methods,bachelor studies,2019,608
10069,Economic and Mathematical Methods,bachelor studies,2018,608
15662,Microsoft Power BI as Decision Support System,additional educational programmes based on bachelor studies,2022,608
14871,"Accounting, Business Analysis and Audit",additional educational programmes based on bachelor studies,2022,608
13763,"Accounting, Business Analysis and Audit",additional educational programmes based on bachelor studies,2021,608
15683,Information Security,additional educational programmes based on bachelor studies,2022,608
13792,Logistics and Operational Management. Module 2: Operational Management and Supply Chain Management,additional educational programmes based on bachelor studies,2021,608
13793,Logistics and Operational Management. Module 3: Logistics Project Management practices,additional educational programmes based on bachelor studies,2021,608
13791,Logistics and Operational Management: Module 1. Basics of logistics,additional educational programmes based on bachelor studies,2021,608
14879,Economy and Management of a Company,additional educational programmes based on bachelor studies,2022,608
14979,Professional Development of Certified Auditors,additional educational programmes based on bachelor studies,2022,608
13789,Professional Development of Certified Auditors,additional educational programmes based on bachelor studies,2021,608
15022,Professional Development of Certified Tax Consultants,additional educational programmes based on bachelor studies,2022,608
13463,Professional Development of Certified Tax Consultants,additional educational programmes based on bachelor studies,2021,608
14877,Professional worksheets,additional educational programmes based on bachelor studies,2022,608
13465,Professional worksheets,additional educational programmes based on bachelor studies,2021,608
14400,Management of the State and Municipal Procurements,additional educational programmes based on bachelor studies,2022,608
13954,Financial Markets and Banks,master studies,2022,608
14872,Management of Innovative Development and Entrepreneurship,additional educational programmes based on bachelor studies,2022,608
13801,Management of Innovative Development and Entrepreneurship,additional educational programmes based on bachelor studies,2021,608
14985,Management of Scientific and Educational Projects,additional educational programmes based on bachelor studies,2022,608
15955,Higher Education Personnel Management,additional educational programmes based on bachelor studies,2022,608
14875,Management of the company,additional educational programmes based on bachelor studies,2022,608
13804,Management of the company,additional educational programmes based on bachelor studies,2021,608
15684,The Management Team as a Factor in the Effective Development of an Educational Organization,additional educational programmes based on bachelor studies,2022,608
14873,Financial Accounting and Business Analysis of the Company,additional educational programmes based on bachelor studies,2022,608
13764,Financial Accounting and Business Analysis of the Company,additional educational programmes based on bachelor studies,2021,608
14172,Finance and Financial Analysis in Modern Conditions,additional educational programmes based on bachelor studies,2021,608
14482,Digital Transformation of Science and Higher Education,additional educational programmes based on bachelor studies,2021,608
15371,School of Business,additional educational programmes based on bachelor studies,2022,608
13808,School of Business,additional educational programmes based on bachelor studies,2021,608
13816,Economic Development and International Trade After Pandemic,additional educational programmes based on bachelor studies,2021,608
13493,Analysis and Visualization of Enterprise Information Using MS Excel 2013,additional educational programmes based on non-university level higher education,2021,608
14410,Information Technologies in Educational Organization Activity,additional educational programmes based on non-university level higher education,2022,608
